rev,mou,totmrc,da,ovrmou,ovrrev,vceovr,datovr,roam,change_mou,change_rev,drop_vce,drop_dat,blck_vce,blck_dat,unan_vce,unan_dat,plcd_vce,plcd_dat,recv_vce,recv_sms,comp_vce,comp_dat,custcare,ccrndmou,cc_mou,inonemin,threeway,mou_cvce,mou_cdat,mou_rvce,owylis_vce,mouowylisv,iwylis_vce,mouiwylisv,peak_vce,peak_dat,mou_peav,mou_pead,opk_vce,opk_dat,mou_opkv,mou_opkd,drop_blk,attempt,complete,callfwdv,callwait,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
52.3875,629.0,49.99,0.0,31.0,12.3975,12.3,0.0975,0.0,-324.0,-12.3975,35.0,0.0,3.666666667,0.0,120.3333333,0.0,319.3333333,0.333333333,160.3333333,0.0,174.3333333,0.333333333,0.0,0.0,0.0,77.66666667,6.0,169.88,0.19,357.46,45.0,30.2,6.666666667,18.31333333,134.3333333,0.0,257.9233333,0.0,133.6666667,0.333333333,269.4166667,0.19,38.66666667,319.6666667,174.6666667,0.0,0.666666667,7,1,1,U,Z4,Y,1359,3271.0,390.68,290.7,3270.0,1358,48.45,545.0,226.33,737,285,56,545.0,226.0,48.0,U,DC/MARYLAND/VIRGINIA AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,6.0,S,B,1.0,M,1.0,,,A,0.0,H,U,U,U,U,U,Y,206.0,1096675
34.765,695.0,30.235,0.0,18.0,7.19,6.8,0.39,0.0,-450.0,-68.435,11.0,0.0,3.666666667,0.0,484.6666667,0.0,708.3333333,1.333333333,89.66666667,0.0,212.6666667,1.333333333,0.0,0.0,0.0,57.0,0.0,437.9866667,2.133333333,244.23,11.0,11.76333333,0.666666667,0.253333333,122.6666667,0.0,219.8333333,0.0,164.0,1.333333333,462.38,2.133333333,14.66666667,709.6666667,214.0,0.0,2.666666667,7,1,1,U,E4,Y,1436,4215.0,417.99,310.01,4195.0,1425,51.67,699.17,237.5,845,272,58,699.0,238.0,52.0,S,SOUTHWEST AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,15.0,S,S,6.0,M,6.0,2.0,,A,0.0,Z,U,Y,Y,U,U,Y,206.0,1096676
153.445,1612.25,71.865,1.98,211.5,84.6,84.6,0.0,0.0,64.75,63.925,11.0,0.0,1.666666667,0.0,27.33333333,0.0,209.6666667,1.0,59.0,0.0,172.6666667,1.0,3.666666667,28.33333333,26.32666667,20.33333333,0.666666667,849.4766667,2.543333333,391.36,22.66666667,16.06666667,0.0,0.0,93.33333333,0.666666667,480.4266667,0.833333333,129.3333333,0.333333333,760.4066667,1.71,12.66666667,210.6666667,173.6666667,0.0,4.666666667,7,1,1,U,CA,Y,1353,8725.0,739.28,654.3,8633.0,1347,109.05,1438.83,224.5,1591,236,132,1439.0,225.0,109.0,C,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,129.9899902,1.0,1.0,WCMB,1.0,1.0,R,3.0,M,S,2.0,M,2.0,1.0,C,C,0.0,I,U,U,U,U,U,N,206.0,1096677
75.4125,737.25,74.99,0.0,0.25,0.0975,0.0,0.0975,2.275,-80.25,5.1475,25.66666667,0.0,2.333333333,0.0,42.66666667,0.0,306.6666667,0.0,147.3333333,0.0,245.6666667,0.0,1.333333333,1.333333333,0.813333333,74.0,1.333333333,308.3833333,0.0,166.36,53.66666667,52.87333333,16.66666667,15.87,303.3333333,0.0,386.8766667,0.0,60.0,0.0,87.86666667,0.0,28.0,306.6666667,245.6666667,0.0,5.0,7,1,1,U,E4,Y,1892,3725.0,538.04,440.06,3693.0,1883,73.34,615.5,313.83,764,382,74,616.0,314.0,73.0,S,DC/MARYLAND/VIRGINIA AREA,T,N,99.98999023,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,206.0,1096678
35.2375,219.25,44.99,0.2475,0.0,0.0,0.0,0.0,0.0,45.75,-0.2475,0.0,0.0,0.333333333,0.0,4.333333333,0.0,27.66666667,0.0,2.666666667,0.0,23.0,0.0,0.0,0.0,0.0,1.666666667,0.0,95.85333333,0.0,1.756666667,0.0,0.0,0.0,0.0,11.0,0.0,30.21,0.0,13.66666667,0.0,67.4,0.0,0.333333333,27.66666667,23.0,0.0,0.0,7,1,1,U,AA,N,247,1107.0,181.9,136.92,1086.0,242,22.82,181.0,40.33,204,42,35,181.0,40.0,23.0,S,LOS ANGELES AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,15.0,S,M,1.0,M,8.0,1.0,C,A,0.0,S,U,U,U,U,U,Y,206.0,1096679
41.7825,419.75,49.99,0.495,3.25,1.2975,1.2,0.0975,0.0,143.25,3.9975,6.666666667,0.0,1.666666667,0.0,82.33333333,0.0,321.3333333,0.333333333,70.66666667,0.0,231.6666667,0.333333333,5.0,7.0,3.79,63.0,1.0,152.96,0.016666667,29.05333333,44.0,20.53333333,8.666666667,5.243333333,170.0,0.333333333,108.51,0.016666667,120.3333333,0.0,73.50333333,0.0,8.333333333,321.6666667,232.0,0.0,0.0,8,3,2,U,EA,N,1449,1942.0,310.1,161.34,1552.0,1162,40.34,388.0,290.5,372,274,40,,,,U,LOS ANGELES AREA,Y,N,149.9899902,2.0,2.0,WCMB,0.0,0.0,,1.0,S,A,2.0,M,3.0,,B,A,0.0,Z,U,U,U,U,U,N,24.0,1096680
165.76,2013.5,149.99,2.475,0.0,0.0,0.0,0.0,9.525,181.5,-11.81,12.66666667,0.0,5.0,0.0,101.3333333,0.0,628.0,0.0,153.6666667,0.0,513.6666667,0.0,6.0,15.33333333,10.94,67.0,0.0,643.55,0.0,298.3933333,273.0,287.0033333,100.0,188.3133333,419.0,0.0,576.26,0.0,243.6666667,0.0,365.6866667,0.0,17.66666667,628.0,513.6666667,0.0,4.666666667,7,1,1,U,D4,Y,4268,11551.0,1293.74,1218.76,11539.0,4261,203.13,1923.17,710.17,1953,761,170,1923.0,710.0,203.0,R,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,1.0,1.0,WCMB,1.0,0.0,O,6.0,S,B,1.0,M,3.0,1.0,C,A,0.0,H,U,U,U,U,U,N,206.0,1096681
85.98,367.25,84.99,0.99,0.0,0.0,0.0,0.0,0.0,-58.25,0.0,8.0,0.0,0.666666667,0.0,66.0,0.0,197.0,0.0,94.0,0.0,126.0,0.0,0.0,0.0,0.0,54.33333333,0.333333333,127.0533333,0.0,100.2633333,69.66666667,58.07333333,56.33333333,79.10666667,164.0,0.0,197.8466667,0.0,35.33333333,0.0,29.47,0.0,8.666666667,197.0,126.0,0.0,2.0,7,2,2,U,BA,N,1385,2724.0,616.34,531.36,2714.0,1377,88.56,452.33,229.5,387,199,86,452.0,230.0,89.0,U,CALIFORNIA NORTH AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,9.0,,B,1.0,M,7.0,,C,,0.0,I,U,U,U,U,U,Y,206.0,1096682
10.105,596.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.25,-0.105,27.66666667,0.0,1.666666667,0.0,84.66666667,0.0,330.6666667,0.0,114.6666667,0.0,227.6666667,0.0,0.0,0.0,0.0,69.0,11.66666667,245.9,0.0,116.7633333,89.66666667,87.64666667,36.0,51.99666667,196.6666667,0.0,256.8133333,0.0,105.6666667,0.0,105.8533333,0.0,29.33333333,330.6666667,227.6666667,0.0,0.333333333,7,2,2,U,BA,N,2001,3804.0,266.61,221.62,3795.0,1995,36.94,632.5,332.5,616,314,10,633.0,333.0,37.0,U,CALIFORNIA NORTH AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,9.0,,B,1.0,M,7.0,,C,,0.0,I,U,U,U,U,U,Y,206.0,1096683
84.8225,1701.25,80.99,0.495,24.25,8.4875,8.4875,0.0,0.0,197.75,-0.8325,27.0,0.333333333,115.3333333,0.0,74.0,0.0,741.0,1.333333333,178.3333333,0.0,533.0,1.0,34.66666667,67.33333333,45.67,78.0,3.0,971.0433333,1.39,376.5033333,192.6666667,187.53,65.33333333,71.77,350.6666667,0.333333333,628.52,0.623333333,340.6666667,0.666666667,719.03,0.766666667,142.6666667,742.3333333,534.0,0.0,5.0,7,1,1,U,Z4,Y,3910,9902.0,785.94,681.96,9808.0,3855,113.66,1634.67,642.5,1635,568,85,1635.0,643.0,114.0,C,TENNESSEE AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,H,U,U,U,U,U,N,206.0,1096684
41.24,2278.25,55.4475,0.0,0.0,0.0,0.0,0.0,0.0,111.75,3.75,7.666666667,1.0,6.0,0.0,112.6666667,1.333333333,444.6666667,8.666666667,181.3333333,0.0,323.0,6.333333333,1.333333333,16.66666667,16.0,77.33333333,3.0,992.2033333,18.19,602.2233333,166.3333333,347.7066667,114.3333333,432.0066667,108.6666667,0.666666667,151.6233333,1.9,390.0,5.666666667,1442.79,16.29,14.66666667,453.3333333,329.3333333,0.0,14.33333333,7,2,1,N,ZA,Y,3326,14648.0,318.18,257.55,13854.0,3125,42.93,2309.0,520.83,2241,538,40,2309.0,521.0,43.0,S,CHICAGO AREA,Y,R,99.98999023,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,B,U,U,U,U,U,N,206.0,1096685
59.125,189.75,65.475,0.99,0.0,0.0,0.0,0.0,0.16,74.25,2.845,0.666666667,0.0,21.66666667,0.666666667,7.0,0.0,102.3333333,1.333333333,26.66666667,0.0,73.0,0.666666667,16.33333333,20.33333333,10.10666667,13.33333333,1.0,67.44333333,0.2,35.50333333,7.0,6.04,5.333333333,8.813333333,43.66666667,0.0,48.29666667,0.0,56.0,0.666666667,54.65,0.2,23.0,103.6666667,73.66666667,0.0,0.333333333,7,1,1,U,Z4,Y,676,1244.0,350.62,255.64,1229.0,667,51.13,245.8,133.4,187,94,45,,,,C,CHICAGO AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,8.0,S,M,6.0,M,6.0,2.0,,A,0.0,N,U,U,U,U,Y,Y,206.0,1096686
81.455,1420.75,75.115,5.94,1.0,0.4,0.4,0.0,0.0,109.25,3.435,6.666666667,0.0,15.33333333,0.0,67.0,0.0,416.6666667,0.0,71.33333333,0.0,329.3333333,0.0,9.333333333,27.66666667,23.49,19.33333333,0.333333333,966.86,0.0,298.2466667,52.33333333,25.84666667,2.666666667,9.766666667,177.3333333,0.0,443.34,0.0,221.6666667,0.0,821.76,0.0,22.0,416.6666667,329.3333333,0.0,5.333333333,7,1,1,U,BA,N,2000,7516.0,521.27,446.29,7497.0,1987,74.38,1249.5,331.17,1384,351,80,1250.0,331.0,75.0,U,MIDWEST AREA,N,N,129.9899902,2.0,2.0,WCMB,0.0,0.0,,2.0,M,U,1.0,M,1.0,,,C,0.0,N,U,U,U,U,U,Y,63.0,1096687
46.8675,375.5,10.0,0.495,91.0,36.3725,35.3,1.0725,0.0,-11.5,-35.8775,0.666666667,0.0,1.0,0.0,11.0,0.333333333,44.0,1.0,21.33333333,0.0,31.33333333,0.666666667,0.0,0.0,0.0,13.0,0.0,63.51666667,2.433333333,35.5,17.66666667,25.89666667,3.333333333,12.94,31.66666667,0.666666667,47.35,2.433333333,18.0,0.0,51.66666667,0.0,1.666666667,45.0,32.0,0.0,0.0,7,2,2,U,BA,N,1326,3190.0,622.69,517.71,3190.0,1326,86.29,531.67,221.0,379,128,59,532.0,221.0,86.0,S,CALIFORNIA NORTH AREA,N,R,239.9899902,2.0,2.0,WCMB,0.0,0.0,O,2.0,,U,2.0,M,9.0,1.0,C,,0.0,H,U,Y,U,U,U,Y,116.0,1096688
59.99,174.0,69.99,0.0,0.0,0.0,0.0,0.0,0.0,-114.0,0.0,10.0,0.0,2.0,0.0,10.33333333,0.0,60.33333333,0.0,8.0,0.0,38.66666667,0.0,0.0,0.0,0.0,3.333333333,0.0,110.6166667,0.0,20.26666667,15.33333333,37.64,0.0,0.0,28.0,0.0,76.95,0.0,15.33333333,0.0,53.93333333,0.0,12.0,60.33333333,38.66666667,0.0,0.0,7,1,1,U,BA,N,449,1815.0,326.18,276.2,1804.0,447,46.03,300.67,74.5,212,52,60,301.0,75.0,46.0,C,NEW ENGLAND AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,S,U,U,U,U,U,N,205.0,1096689
92.4375,888.5,38.2475,0.0,53.25,21.125,21.125,0.0,0.0,192.5,-56.4475,1.666666667,0.0,1.0,0.0,28.33333333,0.0,184.0,0.0,43.0,0.0,153.3333333,0.0,8.0,34.0,30.04,18.66666667,0.0,553.7033333,0.0,135.2933333,39.0,35.27333333,13.33333333,24.76666667,103.6666667,0.0,287.1,0.0,92.33333333,0.0,401.8966667,0.0,2.666666667,184.0,153.3333333,0.0,3.0,7,4,2,U,BA,N,1059,3664.0,457.79,400.13,3457.0,982,80.03,691.4,196.4,824,231,111,,,,C,HOUSTON AREA,Y,N,149.9899902,1.0,1.0,WCMB,1.0,1.0,O,1.0,S,M,2.0,M,5.0,1.0,G,A,0.0,H,U,U,U,U,U,Y,205.0,1096690
43.99,770.5,49.99,0.0,0.0,0.0,0.0,0.0,0.0,-140.5,0.0,2.666666667,0.0,8.333333333,0.0,12.33333333,0.0,119.6666667,0.0,46.66666667,0.0,98.0,0.0,0.0,0.0,0.0,12.33333333,0.0,396.7466667,0.0,455.35,19.0,21.46666667,0.0,0.0,60.66666667,0.0,233.42,0.0,79.0,0.0,618.6766667,0.0,11.0,119.6666667,98.0,0.0,3.0,7,1,1,U,BA,N,809,4033.0,342.92,263.94,4022.0,806,43.99,670.33,134.33,817,133,44,670.0,134.0,44.0,C,HOUSTON AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,7.0,S,M,2.0,M,5.0,1.0,B,A,0.0,S,U,U,U,U,U,Y,205.0,1096691
71.89,893.75,44.99,0.0,88.0,35.18,34.4,0.78,1.72,228.25,27.58,12.66666667,0.0,1.666666667,0.0,45.66666667,0.0,138.6666667,2.0,47.0,0.0,83.0,2.0,1.333333333,2.666666667,2.08,27.33333333,0.666666667,338.4233333,2.063333333,242.5533333,22.0,151.2966667,11.33333333,170.9466667,43.0,1.333333333,151.4,1.92,65.33333333,0.666666667,429.5733333,0.143333333,14.33333333,140.6666667,85.0,0.0,0.0,7,1,1,U,Z4,Y,716,5550.0,510.62,440.64,5550.0,716,73.44,925.0,119.33,818,116,63,925.0,119.0,74.0,C,NEW YORK CITY AREA,T,N,99.98999023,1.0,1.0,WCMB,0.0,0.0,,,,U,1.0,M,,,C,,0.0,H,U,U,U,U,U,N,205.0,1096692
21.59,22.25,29.99,0.0,4.0,1.6,1.6,0.0,0.0,-13.25,-1.6,0.0,0.0,0.0,0.0,0.666666667,0.0,11.0,0.0,0.666666667,0.0,10.33333333,0.0,0.0,0.0,0.0,0.666666667,0.0,16.93666667,0.0,0.206666667,1.0,1.06,0.0,0.0,9.0,0.0,13.86666667,0.0,1.666666667,0.0,3.276666667,0.0,0.0,11.0,10.33333333,0.0,0.0,7,1,1,U,BA,N,89,186.0,156.57,136.58,186.0,89,22.76,31.0,14.83,27,11,22,31.0,15.0,23.0,R,GREAT LAKES AREA,Y,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,7.0,S,M,2.0,M,7.0,3.0,C,A,0.0,F,U,U,U,U,U,Y,205.0,1096693
85.7325,520.75,94.99,0.7425,0.0,0.0,0.0,0.0,0.0,50.25,0.2475,5.666666667,0.0,3.0,0.0,16.66666667,0.0,169.3333333,0.0,35.0,0.0,144.6666667,0.0,0.0,0.0,0.0,6.666666667,0.0,213.2566667,0.0,89.92,68.0,38.51666667,16.33333333,42.9,104.0,0.0,174.66,0.0,75.0,0.0,128.5166667,0.0,8.666666667,169.3333333,144.6666667,0.0,1.666666667,7,2,2,U,AA,N,1749,4515.0,742.51,630.11,4515.0,1749,105.02,752.5,291.5,504,205,86,753.0,292.0,105.0,,NORTH FLORIDA AREA,Y,N,149.9899902,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,S,U,U,U,U,U,N,179.0,1096694
175.33,1572.0,50.075,17.5725,279.25,111.67,110.5,1.17,0.7625,730.0,113.13,19.66666667,0.0,1.333333333,0.0,104.6666667,0.0,461.6666667,1.333333333,129.0,0.0,336.3333333,1.333333333,4.333333333,13.33333333,10.81,93.0,1.333333333,722.6466667,1.503333333,168.5233333,57.66666667,59.67333333,3.0,4.26,204.3333333,0.0,415.1866667,0.0,214.6666667,1.333333333,475.9833333,1.503333333,21.0,463.0,337.6666667,0.0,3.333333333,7,1,1,U,CA,Y,2647,7165.0,708.34,629.36,7165.0,2647,104.89,1194.17,441.17,1329,467,138,1194.0,441.0,105.0,U,LOS ANGELES AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,205.0,1096695
40.0875,1180.5,49.99,0.0,0.0,0.0,0.0,0.0,0.0975,255.5,0.2925,7.666666667,0.0,2.333333333,0.0,60.33333333,0.0,341.6666667,0.0,143.3333333,0.0,274.0,0.0,10.0,10.66666667,5.396666667,95.33333333,0.666666667,638.2733333,0.0,218.2433333,106.0,294.1766667,28.0,106.71,129.6666667,0.0,241.1366667,0.0,237.6666667,0.0,615.3766667,0.0,10.0,341.6666667,274.0,0.0,0.0,7,1,1,U,BA,N,2533,7105.0,314.92,239.94,7092.0,2526,39.99,1182.0,421.0,1095,353,40,1182.0,421.0,40.0,S,NEW ENGLAND AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,O,8.0,S,S,5.0,M,8.0,1.0,,A,0.0,N,U,U,Y,Y,U,Y,205.0,1096696
62.5775,2252.0,36.2825,1.98,88.5,35.395,35.2,0.195,0.0,-2252.0,-99.7375,8.333333333,0.0,0.333333333,0.0,129.3333333,0.0,461.3333333,0.0,118.6666667,0.0,326.6666667,0.0,35.33333333,91.0,71.08333333,49.33333333,10.66666667,1770.77,0.0,672.8733333,63.0,325.3166667,22.66666667,183.15,154.0,0.0,509.3066667,0.0,277.6666667,0.0,1934.326667,0.0,8.666666667,461.3333333,326.6666667,0.0,11.66666667,7,1,1,U,E4,Y,2815,17221.0,624.78,545.8,17219.0,2813,90.97,2869.83,468.83,3003,433,96,2870.0,469.0,91.0,U,CALIFORNIA NORTH AREA,N,N,129.9899902,2.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,S,U,U,U,U,U,N,83.0,1096697
49.99,1081.75,49.99,0.0,0.0,0.0,0.0,0.0,0.0,282.25,0.0,2.333333333,0.0,0.0,0.0,52.66666667,0.0,204.0,0.0,37.33333333,0.0,149.6666667,0.0,0.666666667,2.0,1.353333333,14.66666667,0.0,766.3466667,0.0,113.4233333,34.0,121.15,15.66666667,39.01,78.66666667,0.0,229.3533333,0.0,106.0,0.0,650.4166667,0.0,2.333333333,204.0,149.6666667,0.0,3.0,7,1,1,U,ZA,Y,1132,6194.0,405.88,299.94,5976.0,1061,49.99,996.0,176.83,988,172,50,996.0,177.0,50.0,C,CHICAGO AREA,Y,N,29.98999023,1.0,1.0,,0.0,0.0,,2.0,M,B,1.0,M,6.0,1.0,A,B,0.0,B,U,U,U,U,U,N,205.0,1096698
56.5375,286.75,36.3625,1.485,10.25,3.9975,0.0,3.9975,14.6925,46.25,-11.0475,2.0,0.0,1.333333333,0.0,10.66666667,0.0,33.0,2.666666667,4.333333333,0.0,19.33333333,2.666666667,0.666666667,1.333333333,1.066666667,3.333333333,0.0,45.61333333,6.26,4.076666667,0.666666667,0.646666667,0.0,0.0,15.33333333,2.666666667,34.2,6.26,8.0,0.0,15.49,0.0,3.333333333,35.66666667,22.0,0.0,1.0,7,1,1,U,ZA,Y,872,2388.0,508.15,423.17,2388.0,872,70.53,398.0,145.33,271,92,60,398.0,145.0,71.0,R,MIDWEST AREA,Y,N,249.9899902,2.0,2.0,WCMB,1.0,0.0,O,7.0,S,A,3.0,M,9.0,,I,A,0.0,N,U,U,U,U,U,Y,34.0,1096699
31.3125,199.0,23.33,0.0,31.0,10.85,10.85,0.0,0.8,-199.0,-31.3125,2.666666667,0.0,0.0,0.0,55.33333333,0.0,134.6666667,0.0,31.33333333,0.0,78.0,0.0,0.666666667,0.666666667,0.113333333,12.66666667,0.0,159.0,0.0,85.12666667,3.333333333,1.546666667,0.0,0.0,95.33333333,0.0,219.7533333,0.0,7.333333333,0.0,24.37333333,0.0,2.666666667,134.6666667,78.0,0.0,1.333333333,7,1,1,U,E4,Y,1183,3185.0,545.57,446.59,3185.0,1183,74.43,530.83,197.17,265,91,42,531.0,197.0,75.0,U,PHILADELPHIA AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,205.0,1096700
87.89,1156.0,49.99,0.0,97.25,38.9,38.9,0.0,0.0,95.0,32.5,2.333333333,0.0,7.666666667,0.0,28.0,0.0,177.0,0.0,40.33333333,0.0,140.6666667,0.0,1.666666667,4.0,3.326666667,8.333333333,0.333333333,553.35,0.0,336.5966667,50.66666667,81.66,18.33333333,97.94333333,82.0,0.0,287.1966667,0.0,97.33333333,0.0,602.7566667,0.0,10.0,177.0,140.6666667,0.0,1.333333333,7,1,1,U,BA,N,1061,5869.0,478.11,394.13,5816.0,1047,65.69,969.33,174.5,1124,191,77,969.0,175.0,66.0,C,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,4.0,M,S,2.0,M,5.0,1.0,I,I,0.0,N,U,U,U,U,U,Y,204.0,1096701
37.49,873.0,49.99,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,0.0,2.0,0.0,0.333333333,0.0,24.33333333,0.0,106.3333333,0.0,32.66666667,0.0,80.66666667,0.0,1.0,1.333333333,0.803333333,18.0,0.0,552.0666667,0.0,44.38,2.0,0.953333333,1.0,6.71,57.66666667,0.0,120.11,0.0,49.66666667,0.0,476.3366667,0.0,2.333333333,106.3333333,80.66666667,0.0,0.666666667,7,2,1,U,AA,N,517,3247.0,283.21,178.95,3170.0,485,35.79,634.0,97.0,882,113,37,,,,,ATLANTIC SOUTH AREA,Y,R,99.98999023,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,187.0,1096702
142.5,2319.0,72.895,0.2475,127.5,44.625,44.625,0.0,21.0875,-82.0,6.19,39.0,0.0,12.0,0.0,107.3333333,0.0,381.3333333,1.333333333,108.0,0.0,239.6666667,1.333333333,14.66666667,54.66666667,47.64666667,39.33333333,1.666666667,1118.873333,9.436666667,502.0433333,84.0,233.7766667,34.66666667,259.25,151.0,1.333333333,574.46,9.436666667,159.0,0.0,1046.456667,0.0,51.0,382.6666667,241.0,0.0,3.333333333,7,1,1,U,E4,Y,2277,14468.0,1043.94,925.57,14418.0,2261,154.26,2403.0,376.83,2346,340,140,2403.0,377.0,154.0,R,DC/MARYLAND/VIRGINIA AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,2.0,,S,1.0,M,3.0,1.0,A,,0.0,Z,U,U,U,U,U,Y,204.0,1096703
33.735,135.0,44.99,0.495,0.0,0.0,0.0,0.0,0.0,47.0,-0.495,0.666666667,0.0,0.0,0.0,0.666666667,0.0,22.66666667,0.0,0.0,0.0,21.33333333,0.0,0.666666667,5.333333333,5.033333333,0.0,0.0,126.48,0.0,0.0,0.0,0.0,0.0,0.0,13.33333333,0.0,40.48666667,0.0,8.0,0.0,85.99333333,0.0,0.666666667,22.66666667,21.33333333,0.0,0.0,7,1,1,U,AA,N,147,661.0,371.62,203.4,649.0,143,33.9,108.17,23.83,119,25,34,108.0,24.0,34.0,S,NEW YORK CITY AREA,Y,N,149.9899902,1.0,1.0,WCMB,1.0,0.0,O,15.0,S,M,4.0,M,9.0,1.0,C,A,0.0,N,U,U,U,U,U,Y,204.0,1096704
58.6875,411.25,49.49,6.1875,9.75,3.8975,3.8,0.0975,0.48,36.75,5.2025,0.333333333,0.0,0.333333333,0.0,7.333333333,0.0,28.0,0.0,19.66666667,0.0,20.33333333,0.0,2.666666667,2.666666667,1.166666667,14.66666667,0.333333333,20.58,0.0,13.33666667,2.0,0.9,0.0,0.0,18.33333333,0.0,26.23,0.0,13.33333333,0.0,7.686666667,0.0,0.666666667,28.0,20.33333333,0.0,1.0,7,1,1,U,E4,Y,1211,2713.0,450.98,361.9,2664.0,1200,60.32,444.0,200.0,399,165,57,444.0,200.0,60.0,U,GREAT LAKES AREA,Y,N,149.9899902,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,167.0,1096705
63.1,785.5,10.0,0.0,132.75,53.1,53.1,0.0,0.0,-785.5,-53.1,1.333333333,0.0,4.333333333,0.0,35.66666667,0.0,97.33333333,0.0,19.66666667,0.0,57.33333333,0.0,6.0,24.33333333,20.62333333,6.333333333,0.666666667,727.13,0.0,56.62,6.0,11.74666667,13.66666667,29.86666667,52.0,0.0,370.3466667,0.0,23.66666667,0.0,413.4033333,0.0,5.666666667,97.33333333,57.33333333,0.0,0.0,7,2,2,U,Z4,Y,465,4880.0,366.93,321.94,4879.0,464,53.66,813.17,77.33,1047,86,81,813.0,77.0,54.0,C,TENNESSEE AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,15.0,S,S,6.0,M,3.0,2.0,C,,0.0,S,U,U,U,U,U,Y,204.0,1096706
53.26,1532.0,59.99,2.97,7.0,2.8,2.8,0.0,0.0,-16.0,-3.79,5.0,0.0,6.666666667,0.0,36.33333333,0.0,249.6666667,0.0,101.3333333,0.0,203.3333333,0.0,0.333333333,0.666666667,0.426666667,31.33333333,0.0,718.72,0.0,435.6766667,104.6666667,223.7866667,50.33333333,214.3933333,153.3333333,0.0,357.5833333,0.0,149.6666667,0.0,796.8133333,0.0,11.66666667,249.6666667,203.3333333,0.0,6.0,7,3,1,N,A,N,2298,12646.0,638.03,540.15,12079.0,2178,90.03,2013.17,363.0,1537,324,54,2013.0,363.0,90.0,S,DALLAS AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,2.0,S,S,1.0,M,7.0,,A,A,0.0,N,U,U,U,U,U,Y,204.0,1096707
11.4725,183.5,10.0,0.2475,3.5,1.225,1.225,0.0,0.0,-81.5,-1.4725,0.0,0.0,7.333333333,0.0,15.0,0.0,85.33333333,0.0,11.0,0.0,63.0,0.0,0.0,0.0,0.0,5.333333333,0.0,125.45,0.0,28.49666667,8.333333333,15.33666667,4.666666667,10.89,49.66666667,0.0,107.5366667,0.0,24.33333333,0.0,46.41,0.0,7.333333333,85.33333333,63.0,0.0,0.0,7,2,2,U,A,N,431,1050.0,108.88,55.89,992.0,399,11.18,198.4,79.8,211,84,12,,,,S,CENTRAL/SOUTH TEXAS AREA,Y,R,9.989997864,2.0,1.0,WC,1.0,0.0,O,5.0,S,M,2.0,M,9.0,2.0,I,A,0.0,U,U,U,Y,Y,U,Y,93.0,1096708
